query,winner_url,loser_url,preference_strength,usable_for_training,weight,winner_page_score,loser_page_score,winner_ranking_target,loser_ranking_target,target_margin,winner_rank,loser_rank,serp_rank_delta,label_source,labeler,reason,patterns,d50_focus_query
кухни на заказ Новосибирск,https://kuxni-nsk.ru/,https://kuhni-mebel-nsk.ru/,strong,True,1.0,76.3,67.7,77.0514,60.6614,16.39,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://kuxni-nsk.ru/,https://monolit-kuhni-mebel.ru/,weak,True,0.5,76.3,72.3,77.0514,70.1687,6.8827,4,7,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://monolit-kuhni-mebel.ru/,http://mebelin-nsk.ru/kukhni,strong,True,1.0,72.3,20.0,70.1687,23.8035,46.3652,7,9,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://monolit-kuhni-mebel.ru/,https://artinhomeshop.ru/,strong,True,1.0,72.3,60.0,70.1687,57.2758,12.8929,7,8,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://monolit-kuhni-mebel.ru/,https://kuhni-mebel-nsk.ru/,strong,True,1.0,72.3,67.7,70.1687,60.6614,9.5073,7,10,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://novosibirsk.vernokuhni.ru/,http://mebelin-nsk.ru/kukhni,strong,True,1.0,76.3,20.0,76.092,23.8035,52.2885,5,9,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://novosibirsk.vernokuhni.ru/,https://artinhomeshop.ru/,strong,True,1.0,76.3,60.0,76.092,57.2758,18.8162,5,8,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://novosibirsk.vernokuhni.ru/,https://feniks-kuhni-nsk.ru/,weak,True,0.5,76.3,73.1,76.092,71.4154,4.6766,5,6,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://novosibirsk.vernokuhni.ru/,https://kuhni-mebel-nsk.ru/,strong,True,1.0,76.3,67.7,76.092,60.6614,15.4306,5,10,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://novosibirsk.vernokuhni.ru/,https://monolit-kuhni-mebel.ru/,weak,True,0.5,76.3,72.3,76.092,70.1687,5.9233,5,7,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://promebelnsk.ru/kuhni,http://mebelin-nsk.ru/kukhni,strong,True,1.0,71.1,20.0,77.4783,23.8035,53.6748,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://promebelnsk.ru/kuhni,https://alexandr-kuhni.ru/nsk,uncertain,False,0.0,71.1,69.3,77.4783,74.1249,3.3534,2,3,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://promebelnsk.ru/kuhni,https://artinhomeshop.ru/,strong,True,1.0,71.1,60.0,77.4783,57.2758,20.2025,2,8,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://promebelnsk.ru/kuhni,https://feniks-kuhni-nsk.ru/,weak,True,0.5,71.1,73.1,77.4783,71.4154,6.0629,2,6,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://promebelnsk.ru/kuhni,https://kuhni-mebel-nsk.ru/,strong,True,1.0,71.1,67.7,77.4783,60.6614,16.8169,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://promebelnsk.ru/kuhni,https://monolit-kuhni-mebel.ru/,weak,True,0.5,71.1,72.3,77.4783,70.1687,7.3096,2,7,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,http://mebelin-nsk.ru/kukhni,strong,True,1.0,79.0,20.0,83.9944,23.8035,60.1909,1,9,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://alexandr-kuhni.ru/nsk,strong,True,1.0,79.0,69.3,83.9944,74.1249,9.8695,1,3,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://artinhomeshop.ru/,strong,True,1.0,79.0,60.0,83.9944,57.2758,26.7186,1,8,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://feniks-kuhni-nsk.ru/,strong,True,1.0,79.0,73.1,83.9944,71.4154,12.579,1,6,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://kuhni-mebel-nsk.ru/,strong,True,1.0,79.0,67.7,83.9944,60.6614,23.333,1,10,9,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://kuxni-nsk.ru/,weak,True,0.5,79.0,76.3,83.9944,77.0514,6.943,1,4,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://monolit-kuhni-mebel.ru/,strong,True,1.0,79.0,72.3,83.9944,70.1687,13.8257,1,7,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://novosibirsk.vernokuhni.ru/,weak,True,0.5,79.0,76.3,83.9944,76.092,7.9024,1,5,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Новосибирск,https://www.kuhni-nsk.ru/catalog/kuhni/na-zakaz/,https://promebelnsk.ru/kuhni,weak,True,0.5,79.0,71.1,83.9944,77.4783,6.5161,1,2,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://ka2design.ru/,https://kuhnari-samara.ru/,weak,True,0.5,77.0,62.5,67.5155,62.5683,4.9472,10,7,-3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://ka2design.ru/,https://mebel-kega.ru/kuhni,strong,True,1.0,77.0,62.1,67.5155,57.9095,9.606,10,9,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://ka2design.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,77.0,27.8,67.5155,42.8165,24.699,10,1,-9,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://ka2design.ru/,strong,True,1.0,77.0,77.0,77.7526,67.5155,10.2371,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://kuhnari-samara.ru/,strong,True,1.0,77.0,62.5,77.7526,62.5683,15.1843,4,7,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://kukhni-vsamare.ru/,strong,True,1.0,77.0,64.4,77.7526,65.8398,11.9128,4,6,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://mebel-kega.ru/kuhni,strong,True,1.0,77.0,62.1,77.7526,57.9095,19.8431,4,9,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://mebelhall-kitchen.ru/,weak,True,0.5,77.0,71.7,77.7526,72.3985,5.3541,4,5,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://samara-kuhni-na-zakaz.ru/,weak,True,0.5,77.0,76.9,77.7526,71.4954,6.2572,4,8,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://samara.fakturamebel.ru/,weak,True,0.5,77.0,63.8,77.7526,71.023,6.7296,4,2,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kmsmebel.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,77.0,27.8,77.7526,42.8165,34.9361,4,1,-3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kuhnari-samara.ru/,https://mebel-kega.ru/kuhni,weak,True,0.5,62.5,62.1,62.5683,57.9095,4.6588,7,9,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kuhnari-samara.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,62.5,27.8,62.5683,42.8165,19.7518,7,1,-6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kukhni-vsamare.ru/,https://kuhnari-samara.ru/,uncertain,False,0.0,64.4,62.5,65.8398,62.5683,3.2715,6,7,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kukhni-vsamare.ru/,https://mebel-kega.ru/kuhni,weak,True,0.5,64.4,62.1,65.8398,57.9095,7.9303,6,9,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://kukhni-vsamare.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,64.4,27.8,65.8398,42.8165,23.0233,6,1,-5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://mebel-kega.ru/kuhni,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,62.1,27.8,57.9095,42.8165,15.093,9,1,-8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://mebelhall-kitchen.ru/,https://ka2design.ru/,weak,True,0.5,71.7,77.0,72.3985,67.5155,4.883,5,10,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://mebelhall-kitchen.ru/,https://kuhnari-samara.ru/,strong,True,1.0,71.7,62.5,72.3985,62.5683,9.8302,5,7,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://mebelhall-kitchen.ru/,https://kukhni-vsamare.ru/,weak,True,0.5,71.7,64.4,72.3985,65.8398,6.5587,5,6,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://mebelhall-kitchen.ru/,https://mebel-kega.ru/kuhni,strong,True,1.0,71.7,62.1,72.3985,57.9095,14.489,5,9,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://mebelhall-kitchen.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,71.7,27.8,72.3985,42.8165,29.582,5,1,-4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara-kuhni-na-zakaz.ru/,https://ka2design.ru/,uncertain,False,0.0,76.9,77.0,71.4954,67.5155,3.9799,8,10,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara-kuhni-na-zakaz.ru/,https://kuhnari-samara.ru/,strong,True,1.0,76.9,62.5,71.4954,62.5683,8.9271,8,7,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara-kuhni-na-zakaz.ru/,https://kukhni-vsamare.ru/,weak,True,0.5,76.9,64.4,71.4954,65.8398,5.6556,8,6,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara-kuhni-na-zakaz.ru/,https://mebel-kega.ru/kuhni,strong,True,1.0,76.9,62.1,71.4954,57.9095,13.5859,8,9,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara-kuhni-na-zakaz.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,76.9,27.8,71.4954,42.8165,28.6789,8,1,-7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.fakturamebel.ru/,https://ka2design.ru/,uncertain,False,0.0,63.8,77.0,71.023,67.5155,3.5075,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.fakturamebel.ru/,https://kuhnari-samara.ru/,strong,True,1.0,63.8,62.5,71.023,62.5683,8.4547,2,7,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.fakturamebel.ru/,https://kukhni-vsamare.ru/,weak,True,0.5,63.8,64.4,71.023,65.8398,5.1832,2,6,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.fakturamebel.ru/,https://mebel-kega.ru/kuhni,strong,True,1.0,63.8,62.1,71.023,57.9095,13.1135,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.fakturamebel.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,63.8,27.8,71.023,42.8165,28.2065,2,1,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://ka2design.ru/,strong,True,1.0,72.0,77.0,75.8285,67.5155,8.313,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://kuhnari-samara.ru/,strong,True,1.0,72.0,62.5,75.8285,62.5683,13.2602,3,7,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://kukhni-vsamare.ru/,strong,True,1.0,72.0,64.4,75.8285,65.8398,9.9887,3,6,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://mebel-kega.ru/kuhni,strong,True,1.0,72.0,62.1,75.8285,57.9095,17.919,3,9,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://mebelhall-kitchen.ru/,uncertain,False,0.0,72.0,71.7,75.8285,72.3985,3.43,3,5,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://samara-kuhni-na-zakaz.ru/,weak,True,0.5,72.0,76.9,75.8285,71.4954,4.3331,3,8,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://samara.fakturamebel.ru/,weak,True,0.5,72.0,63.8,75.8285,71.023,4.8055,3,2,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Самара,https://samara.marya.ru/,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,strong,True,1.0,72.0,27.8,75.8285,42.8165,33.012,3,1,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Санкт-Петербург,https://kuhnihome.spb.ru/,https://lubimaya-kuhnya.ru/,strong,True,1.0,79.7,73.3,76.3951,66.7792,9.6159,6,9,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Санкт-Петербург,https://kuhnihome.spb.ru/,https://neva-kuhni.ru/,uncertain,False,0.0,79.7,73.6,76.3951,74.1721,2.223,6,5,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Санкт-Петербург,https://kuhnihome.spb.ru/,https://novakuhni.ru/,strong,True,1.0,79.7,72.5,76.3951,67.1489,9.2462,6,8,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Санкт-Петербург,https://kuhnihome.spb.ru/,https://structurakitchen.ru/,strong,True,1.0,79.7,71.9,76.3951,64.1346,12.2605,6,10,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Санкт-Петербург,https://lavellakitchen.ru/,https://lubimaya-kuhnya.ru/,weak,True,0.5,72.3,73.3,74.7107,66.7792,7.9315,4,9,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
кухни на заказ Санкт-Петербург,https://lavellakitchen.ru/,https://novakuhni.ru/,weak,True,0.5,72.3,72.5,74.7107,67.1489,7.5618,4,8,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
